CANCER_TYPE	DNDS_HYPER_SCORE	DNDS_NORMAL_SCORE	FRACTION_DRIVERS_CLONAL	GENE	IS_RELATED	N_MISSENSE_DRIVER	N_PHASE_CIS	N_PHASE_TRANS	N_TRUNCATING_DRIVER	N_DRIVER
Prostate Cancer	0.999294910509126	0.41775137204916296		DCUN1D1						
Prostate Cancer	0.999294910509126	0.9997704129592121		RECQL		2.0			1.0	3.0
Prostate Cancer	0.999294910509126	0.22864814245723497		RAD21						
Prostate Cancer	0.999294910509126	0.10900083406927699		RHOA						
Prostate Cancer	0.999294910509126	0.24605138071647398		FGF4						
Prostate Cancer	0.999294910509126	0.785783678985645		FGF3						
Prostate Cancer	0.999294910509126	0.761572579914073		ETV1						
Prostate Cancer	0.999294910509126	0.932449036706042		PRDM14						
Prostate Cancer	0.999294910509126	0.9997704129592121		ETV6		2.0				
Prostate Cancer	0.999294910509126	0.9997704129592121		MPL						
Prostate Cancer	0.999294910509126	0.9997704129592121	1.0	TNFAIP3					2.0	
Prostate Cancer	0.999294910509126	0.9997704129592121		BMPR1A						
Prostate Cancer	0.999294910509126	0.9997704129592121		AGO2		1.0				
Prostate Cancer	0.999294910509126	0.9997704129592121		RFWD2						
Prostate Cancer	0.999294910509126	0.9997704129592121		EPHA7					1.0	
Prostate Cancer				RAD51L1						
Prostate Cancer	0.999294910509126	0.42094025407583796		EPHA5						
Prostate Cancer				RAD51L3						
Prostate Cancer	0.7831389924845129	0.9997704129592121		EPHA3					2.0	
Prostate Cancer	0.999294910509126	0.9997704129592121		MUTYH					1.0	
Prostate Cancer	0.9142275512101229	0.966372477238408		ABL1						
Prostate Cancer	0.7831389924845129	0.9968850715749821		IKZF1						
Prostate Cancer	0.7831389924845129	0.986875302176207		NCOR1		1.0			16.0	17.0
Prostate Cancer	0.999294910509126	0.9997704129592121	1.0	TP63					1.0	
Prostate Cancer	0.999294910509126	0.9997704129592121		DROSHA						
Prostate Cancer	0.999294910509126	0.9997704129592121		RASA1						
Prostate Cancer	0.546903370228968	0.425518579898318		POLD1		1.0				
Prostate Cancer	0.999294910509126	0.9997704129592121		FGF19						
Prostate Cancer	0.999294910509126	0.9997704129592121		MAPK1						
Prostate Cancer	0.999294910509126	9.42680277272633e-15	1.0	KDM6A		1.0			3.0	4.0
Prostate Cancer	0.999294910509126	0.966372477238408		NBN					4.0	
Prostate Cancer	0.999294910509126	0.9997704129592121		DUSP4						
Prostate Cancer	0.999294910509126	0.9997704129592121		PDCD1						
Prostate Cancer	0.999294910509126	0.7354824383875792	0.0	PTPRT		1.0			7.0	8.0
Prostate Cancer	0.999294910509126	0.0339995360341084		BCOR					3.0	
Prostate Cancer	0.999294910509126	0.0816230259843513		HIST1H1C						
Prostate Cancer	0.999294910509126	0.9997704129592121		DICER1						
Prostate Cancer	0.999294910509126	0.9997704129592121		SOS1						
Prostate Cancer	0.999294910509126	0.9997704129592121		WWTR1						
Prostate Cancer	0.999294910509126	0.9997704129592121		ID3						
Prostate Cancer	0.999294910509126	0.9997704129592121		MET						
Prostate Cancer	0.999294910509126	0.9997704129592121		STAT5A						
Prostate Cancer	0.999294910509126	0.0023945931652142602		NKX3-1						
Prostate Cancer	0.999294910509126	0.202617418070695	0.0	CIC		2.0			9.0	11.0
Prostate Cancer				MYCL1						
Prostate Cancer	0.999294910509126	0.9997704129592121		ACVR1		3.0				
Prostate Cancer	0.999294910509126	0.9347661985512858		LATS2		1.0			2.0	3.0
Prostate Cancer	0.999294910509126	0.9997704129592121	1.0	LATS1					2.0	
Prostate Cancer	0.999294910509126	0.966372477238408		ELF3						
Prostate Cancer	0.999294910509126	0.9997704129592121		RAB35						
Prostate Cancer	0.999294910509126	0.8367302309398471		BCL2L11						
Prostate Cancer	0.999294910509126	0.9997704129592121		NRAS						
Prostate Cancer	0.999294910509126	0.9997704129592121		MLH1		2.0			2.0	4.0
Prostate Cancer	0.999294910509126	0.9997704129592121		GLI1						
Prostate Cancer	0.999294910509126	0.9997704129592121		DNMT3B		1.0			2.0	3.0
Prostate Cancer	0.999294910509126	0.84919973109013		NF2					3.0	
Prostate Cancer	0.999294910509126	0.9997704129592121		TRAF2						
Prostate Cancer	0.999294910509126	0.9997704129592121		DNMT3A						
Prostate Cancer	0.999294910509126	0.9997704129592121		RRAGC						
Prostate Cancer	0.999294910509126	0.9997704129592121		PIM1						
Prostate Cancer	0.999294910509126	0.0529847786431721		TMPRSS2						
Prostate Cancer	0.0011018681869972	7.738356344599849e-10	1.0	AR		21.0	2.0			
Prostate Cancer	0.999294910509126	0.7331876729839308		RTEL1						
Prostate Cancer	0.999294910509126	0.8932587607545508		NPM1						
Prostate Cancer	0.9142275512101229	0.9997704129592121		BCL10					2.0	
Prostate Cancer	0.999294910509126	0.9997704129592121		DIS3		1.0				
Prostate Cancer	0.999294910509126	0.0717175230176195		PTPRS		1.0			7.0	8.0
Prostate Cancer	0.999294910509126	0.9997704129592121		GRIN2A					4.0	
Prostate Cancer	0.999294910509126	0.00145852562077971	1.0	BRAF		2.0				
Prostate Cancer	0.999294910509126	0.9997704129592121		GNA11						
Prostate Cancer	0.999294910509126	8.073383231784909e-11		SDHA						
Prostate Cancer	0.999294910509126	0.9997704129592121		PDPK1						
Prostate Cancer	0.999294910509126	0.4081607449267971		BAP1					1.0	
Prostate Cancer	0.999294910509126	0.9997704129592121		SDHB					1.0	
Prostate Cancer	0.999294910509126	0.9997704129592121		SDHD						
Prostate Cancer	0.999294910509126	0.9997704129592121		SH2B3					1.0	
Melanoma				TAP1						
Melanoma				ERRFI1						
Melanoma				STK19						
Melanoma				CRKL						
Melanoma				STK11						
Melanoma				MEN1						
Melanoma				B2M						
Melanoma				TAP2						
Melanoma				PMAIP1						
Melanoma				CDC73						
Melanoma				PIK3CA						
Melanoma				PIK3CB						
Melanoma				PIK3CD						
Melanoma				PIK3CG						
Melanoma				IGF1R						
Melanoma				WHSC1L1						
Melanoma				NUP93						
Melanoma				TCEB1						
Melanoma				PIK3C2G						
Melanoma				CSF3R						
Melanoma				PIK3C3						
Melanoma				GATA2						
Melanoma				GATA3						
Melanoma				GATA1						
Melanoma				CCND1						
Melanoma				MAX						
Melanoma				CCND3						
Melanoma				CCND2						
Melanoma				ERBB2						
Melanoma				PTEN						
Melanoma				NTHL1						
Melanoma				CTCF						
Melanoma				IL7R						
Melanoma				CDKN1B						
Melanoma				CDKN1A						
Melanoma				RIT1						
Melanoma				TRAF7						
Melanoma				XPO1						
Melanoma				CSDE1						
Melanoma				MST1						
Melanoma				SOX17						
Melanoma				JAK2						
Melanoma				JAK3						
Melanoma				NF1						
Melanoma				JAK1						
Melanoma				FAM123B						
Melanoma				TMEM127						
Melanoma				BLM						
Melanoma				PPARG						
Melanoma				HIST2H3D						
Melanoma				HIST2H3C						
Melanoma				RPS6KA4						
Melanoma				CBL						
Melanoma				PRDM1						
Melanoma				EIF4A2						
Melanoma				MAP3K1						
Melanoma				SESN1						
Melanoma				SESN2						
Melanoma				SESN3						
Melanoma				SMAD4						
Melanoma				RET						
Melanoma				SMAD3						
Melanoma				SMO						
Melanoma			1.0	POLE		1.0				
Melanoma				REL						
Melanoma				FH						
Melanoma				PARK2						
Melanoma				TSC2						
Melanoma				TSC1						
Melanoma				NCOA3						
Melanoma				RBM10						
Melanoma				INHA						
Melanoma				RXRA						
Melanoma				PRKAR1A						
Melanoma				YAP1						
Melanoma				ALK						
Melanoma				ARID5B						
Melanoma				LMO1						
Melanoma				FOXO1						
Melanoma				PBRM1						
Melanoma				PRKD1						
Melanoma				CDC42						
Melanoma				H3F3B						
Melanoma				FLCN						
Melanoma				EGFR						
Melanoma				HNF1A						
Melanoma			0.0	CTNNB1		1.0				
Melanoma				PLCG2						
Melanoma				ERF						
Melanoma				ERG						
Melanoma				MITF						
Melanoma				RPTOR						
Melanoma				MYOD1						
Melanoma				CDK12						
Melanoma				KLF4						
Melanoma				PGR						
Melanoma				CXCR4						
Melanoma				RYBP						
Melanoma				STAT5B						
Melanoma				MDC1						
Melanoma				SUFU						
Melanoma				HGF						
Melanoma				PHOX2B						
Melanoma				HOXB13						
Melanoma				E2F3						
Melanoma				CALR						
Melanoma				MAP3K13						
Melanoma				MAP3K14						
Melanoma				CREBBP						
Melanoma				SMARCD1						
Melanoma				SPRED1						
Melanoma				FAM58A						
Melanoma				VTCN1						
Melanoma				ARAF						
Melanoma				IKBKE						
Melanoma				FGFR4						
Melanoma				RARA						
Melanoma				NFE2L2						
Melanoma				CBFB						
Melanoma				CDH1						
Melanoma				CDKN2B						
Melanoma				CDKN2C						
Melanoma				CDKN2A						
Melanoma				BARD1						
Melanoma				CENPA						
Melanoma			0.0	ARID1B					2.0	
Melanoma				ARID1A						
Melanoma				CYLD						
Melanoma				WHSC1						
Melanoma				APC						
Melanoma				PAK7						
Melanoma				PAK1						
Melanoma				RECQL4						
Melanoma				FOXP1						
Melanoma				SDHC						
Melanoma				FUBP1						
Melanoma				RRAS						
Melanoma				CYSLTR2						
Melanoma				MYCN						
Melanoma				U2AF1						
Melanoma				CCNE1						
Melanoma				IGF2						
Melanoma				IGF1						
Melanoma				TCF3						
Melanoma			0.0	ARID2		1.0			1.0	2.0
Melanoma				TEK						
Melanoma				XRCC2						
Melanoma				SMYD3						
Melanoma				EIF4E						
Melanoma				EPAS1						
Melanoma				MGA						
Melanoma				IRF4						
Melanoma				MEF2B						
Melanoma				NSD1						
Melanoma				BTK						
Melanoma				PDGFRB						
Melanoma				PDGFRA						
Melanoma			0.0	ATM		1.0				
Melanoma				ZFHX3						
Melanoma				ATR						
Melanoma				BRIP1						
Melanoma				FLT4						
Melanoma				FLT3						
Melanoma				FLT1						
Melanoma				MRE11A						
Melanoma				SLX4						
Melanoma				MAPK3						
Melanoma				DNAJB1						
Melanoma				CSF1R						
Melanoma				RPS6KB2						
Melanoma				FANCC						
Melanoma				FANCA						
Melanoma				DOT1L						
Melanoma				FBXW7						
Melanoma				TGFBR2						
Melanoma				TGFBR1						
Melanoma				TET1						
Melanoma			1.0	TET2		1.0				
Melanoma				FOXL2						
Melanoma			0.0	EP300					1.0	
Melanoma				KNSTRN						
Melanoma				IRS1						
Melanoma				IRS2						
Melanoma				KEAP1						
Melanoma				SHOC2						
Melanoma				BABAM1						
Melanoma				RAD52						
Melanoma				CDK6						
Melanoma				RAD50						
Melanoma				CDK8						
Melanoma				MSH2						
Melanoma				MSH3						
Melanoma				ERCC4						
Melanoma				ERCC5						
Melanoma				MSH6						
Melanoma				EZH1						
Melanoma				EZH2						
Melanoma				MCL1						
Melanoma				SOX2						
Melanoma				BBC3						
Melanoma				SMARCA4						
Melanoma				CEBPA						
Melanoma				RICTOR						
Melanoma				AXIN2						
Melanoma				AXIN1						
Melanoma				RAD54L						
Melanoma				FYN						
Melanoma				RB1						
Melanoma				MDM4						
Melanoma			0.0	MED12					2.0	
Melanoma				AURKA						
Melanoma				AURKB						
Melanoma				PRKCI						
Melanoma				GREM1						
Melanoma				RAC2						
Melanoma				RAC1						
Melanoma				CARD11						
Melanoma				HIST1H3B						
Melanoma				HIST1H3C						
Melanoma				HIST1H3A						
Melanoma				HIST1H3F						
Melanoma				HIST1H3G						
Melanoma				HIST1H3D						
Melanoma				HIST1H3E						
Melanoma				HIST1H3J						
Melanoma				PDCD1LG2						
Melanoma				HIST1H3H						
Melanoma				HIST1H3I						
Melanoma				NOTCH4						
Melanoma				NOTCH1						
Melanoma				NOTCH2						
Melanoma				NOTCH3						
Melanoma				MTOR						
Melanoma				PTCH1						
Melanoma				CRLF2						
Melanoma				KMT5A						
Melanoma				PPP4R2						
Melanoma				AXL						
Melanoma				GPS2						
Melanoma				DNMT1						
Melanoma				FAM46C						
Melanoma				INHBA						
Melanoma				H3F3C						
Melanoma				CUL3						
Melanoma				BRCA1						
Melanoma				ERBB3						
Melanoma				BRCA2						
Melanoma				H3F3A						
Melanoma				ERBB4						
Melanoma				IDH2						
Melanoma				IDH1						
Melanoma				BRD4						
Melanoma				MDM2						
Melanoma				SETD2						
Melanoma				FGFR2						
Melanoma				FGFR3						
Melanoma				FGFR1						
Melanoma				SYK						
Melanoma				PTPN11						
Melanoma				TCF7L2						
Melanoma				KIT						
Melanoma				FOXA1						
Melanoma				RUNX1						
Melanoma				HIST3H3						
Melanoma				PNRC1						
Melanoma				HRAS						
Melanoma				RRAS2						
Melanoma				CARM1						
Melanoma				TNFRSF14						
Melanoma				IFNGR1						
Melanoma				TSHR						
Melanoma				ICOSLG						
Melanoma				STK40						
Melanoma				DAXX						
Melanoma				SDHAF2						
Melanoma			0.0	PPM1D					1.0	
Melanoma				SRSF2						
Melanoma				JUN						
Melanoma				ROS1						
Melanoma				PPP6C						
Melanoma				CDK4						
Melanoma				CHEK2						
Melanoma				CHEK1						
Melanoma				CTLA4						
Melanoma				EPHB1						
Melanoma				RAD51						
Melanoma				PARP1						
Melanoma				PAX5						
Melanoma				TP53						
Melanoma				GNAQ						
Melanoma				ESR1						
Melanoma				DDR2						
Melanoma				CD274						
Melanoma				PALB2						
Melanoma				CD276						
Melanoma				SHQ1						
Melanoma				VEGFA						
Melanoma				SH2D1A						
Melanoma			0.0	NTRK1		1.0				
Melanoma				TBX3						
Melanoma				UPF1						
Melanoma				NTRK2						
Melanoma				CD79B						
Melanoma				CD79A						
Melanoma				STAT3						
Melanoma				ALOX12B						
Melanoma				ERCC2						
Melanoma				KDR						
Melanoma				SRC						
Melanoma			0.0	ERCC3					1.0	
Melanoma				SF3B1						
Melanoma				ATRX						
Melanoma				RAD51C						
Melanoma				MYC						
Melanoma				VHL						
Melanoma				IL10						
Melanoma				GNAS						
Melanoma				SOX9						
Melanoma				RHEB						
Melanoma				PPP2R1A						
Melanoma				WT1						
Melanoma				SPEN						
Melanoma			0.0	BIRC3					1.0	
Melanoma				MAP2K2						
Melanoma				MAP2K1						
Melanoma				TOP1						
Melanoma				MAP2K4						
Melanoma				YES1						
Melanoma			1.0	ANKRD11					1.0	
Melanoma				MAPKAP1						
Melanoma			1.0	TERT		3.0				
Melanoma				MALT1						
Melanoma				KMT2C						
Melanoma				KMT2B						
Melanoma				KMT2A						
Melanoma			0.0	SMARCB1					1.0	
Melanoma				SPOP						
Melanoma				MSI2						
Melanoma				MSI1						
Melanoma				ZRSR2						
Melanoma				TP53BP1						
Melanoma				EPCAM						
Melanoma			1.0	INPPL1					1.0	
Melanoma				INSR						
Melanoma				CASP8						
Melanoma				BCL6						
Melanoma				BCL2						
Melanoma				BCL2L1						
Melanoma				PLK2						
Melanoma				AKT1						
Melanoma				AKT2						
Melanoma				AKT3						
Melanoma				NKX2-1						
Melanoma			1.0	EIF1AX		1.0				
Melanoma				INPP4B						
Melanoma				INPP4A						
Melanoma				NTRK3						
Melanoma				PTP4A1						
Melanoma				LYN						
Melanoma				SUZ12						
Melanoma				NUF2						
Melanoma				NEGR1						
Melanoma				SMAD2						
Melanoma				PMS1						
Melanoma				PMS2						
Melanoma				RAF1						
Melanoma				KRAS						
Melanoma				SOCS1						
Melanoma				MST1R						
Melanoma				XIAP						
Melanoma				GSK3B						
Melanoma				EGFL7						
Melanoma				FAT1						
Melanoma				KDM5A						
Melanoma				KDM5C						
Melanoma				HLA-B						
Melanoma				HLA-A						
Melanoma				NFKBIA						
Melanoma				EED						
Melanoma				PREX2						
Melanoma				ASXL1						
Melanoma				FAM175A						
Melanoma				ASXL2						
Melanoma				PIK3R3						
Melanoma				PIK3R2						
Melanoma				PIK3R1						
Melanoma				PTPRD						
Melanoma				MYD88						
Melanoma				STAG2						
Melanoma				RNF43						
Melanoma				HIST1H2BD						
Melanoma				DCUN1D1						
Melanoma				RECQL						
Melanoma				RAD21						
Melanoma				RHOA						
Melanoma				FGF4						
Melanoma				FGF3						
Melanoma				ETV1						
Melanoma				PRDM14						
Melanoma				ETV6						
Melanoma				MPL						
Melanoma				TNFAIP3						
Melanoma				BMPR1A						
Melanoma				AGO2						
Melanoma				RFWD2						
Melanoma				EPHA7						
Melanoma				RAD51L1						
Melanoma				EPHA5						
Melanoma				RAD51L3						
Melanoma				EPHA3						
Melanoma				MUTYH						
Melanoma				ABL1						
Melanoma				IKZF1						
Melanoma				NCOR1						
Melanoma				TP63						
Melanoma				DROSHA						
Melanoma				RASA1						
Melanoma				POLD1						
Melanoma				FGF19						
Melanoma				MAPK1						
Melanoma				KDM6A						
Melanoma				NBN						
Melanoma				DUSP4						
Melanoma				PDCD1						
Melanoma				PTPRT						
Melanoma				BCOR						
Melanoma				HIST1H1C						
Melanoma			0.0	DICER1					1.0	
Melanoma				SOS1						
Melanoma				WWTR1						
Melanoma				ID3						
Melanoma				MET						
Melanoma				STAT5A						
Melanoma				NKX3-1						
Melanoma				CIC						
Melanoma				MYCL1						
Melanoma				ACVR1						
Melanoma				LATS2						
Melanoma				LATS1						
Melanoma				ELF3						
Melanoma				RAB35						
Melanoma				BCL2L11						
Melanoma			1.0	NRAS		2.0				
Melanoma				MLH1						
Melanoma				GLI1						
Melanoma			0.0	DNMT3B					1.0	
Melanoma				NF2						
Melanoma				TRAF2						
Melanoma				DNMT3A						
Melanoma				RRAGC						
Melanoma				PIM1						
Melanoma				TMPRSS2						
Melanoma				AR						
Melanoma				RTEL1						
Melanoma				NPM1						
Melanoma				BCL10						
Melanoma				DIS3						
Melanoma				PTPRS						
Melanoma				GRIN2A						
Melanoma			0.0	BRAF		1.0				
Melanoma			1.0	GNA11		1.0				
Melanoma				SDHA						
Melanoma				PDPK1						
Melanoma				BAP1						
Melanoma				SDHB						
Melanoma				SDHD						
Melanoma				SH2B3						
Colorectal Cancer	0.09103362180168999	0.8814535855516371		TAP1						
Colorectal Cancer	0.9074014851115529	0.9999816782697819	0.6	ERRFI1		1.0			10.0	11.0
Colorectal Cancer	0.9955204371096851	0.8751433022161809		STK19						
Colorectal Cancer	0.938178665040534	0.8814535855516371		CRKL						
Colorectal Cancer	0.4023020808588921	0.7332203919639091	0.0	STK11		2.0			8.0	10.0
Colorectal Cancer	0.7895285491953209	0.8751433022161809	0.5384615384615384	MEN1					25.0	
Colorectal Cancer	0.0	1.25010217863649e-10	0.6081081081081081	B2M		28.0	1.0	8.0	132.0	160.0
Colorectal Cancer	0.699886656695849	0.5826126941414499		TAP2						
Colorectal Cancer	0.9528098647589581	0.9672259720527979	1.0	PMAIP1		1.0				
Colorectal Cancer	0.132763401669209	0.568329786865691	0.625	CDC73		1.0			11.0	12.0
Colorectal Cancer	0.0	0.0	0.48314606741573035	PIK3CA		180.0	2.0	2.0		
Colorectal Cancer	0.800867572214253	0.9672259720527979	0.8571428571428571	PIK3CB		13.0				
Colorectal Cancer	0.9900956697513041	0.8751433022161809		PIK3CD		1.0				
Colorectal Cancer	0.9528098647589581	0.0213628657599811		PIK3CG						
Colorectal Cancer	0.9528098647589581	0.992949294974269		IGF1R						
Colorectal Cancer	0.9528098647589581	0.397726538510607		WHSC1L1						
Colorectal Cancer	0.6664544236332309	0.9339288168866429		NUP93						
Colorectal Cancer	0.938178665040534	0.9999816782697819		TCEB1						
Colorectal Cancer	0.4305467685900779	0.8751433022161809		PIK3C2G						
Colorectal Cancer	0.872633505275253	0.8798964957500309		CSF3R						
Colorectal Cancer	0.904308778738688	0.678441336787558		PIK3C3						
Colorectal Cancer	0.6664544236332309	0.9999816782697819		GATA2						
Colorectal Cancer	0.6664544236332309	0.742953837437479	0.7272727272727273	GATA3					20.0	
Colorectal Cancer	0.6664544236332309	0.9999816782697819	0.0	GATA1		1.0				
Colorectal Cancer	0.944570653814073	0.9999816782697819	1.0	CCND1		3.0				
Colorectal Cancer	0.981345533893069	0.650937312373974	0.5	MAX		5.0			3.0	8.0
Colorectal Cancer	0.884336406434706	0.0413111837900964	1.0	CCND3		1.0				
